developer_id,user_name,user_email,task_id,task_title,project_id,project_name,dev_experience_years,dev_availability_status,dev_availability_encoded,dev_performance_score,dev_total_skills_count,dev_workload_score,dev_capacity_hours,dev_active_task_count,dev_workload_status,dev_workload_status_encoded,task_estimated_hours,task_complexity,task_complexity_encoded,task_priority,task_priority_encoded,task_status,task_required_skill_count,matching_skill_count,skill_coverage_ratio,avg_required_level,avg_developer_level,avg_proficiency_gap,min_proficiency_gap,weighted_skill_match_score,is_historically_assigned,label_target
00000000-0000-0000-0000-000000003ac2,Synthetic Dev 15,synth_dev_15@devalign.research,00000000-0000-0000-0000-000000019a52,Synthetic Task 21,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,13.9,AVAILABLE,1.0,91.5,6,19.5,40.0,1,AVAILABLE,0,33.7,LOW,1,MEDIUM,2,TODO,2,1,0.5,69.0,28.75,-40.25,-53.2,33.9,0,0
00000000-0000-0000-0000-00000000273a,Synthetic Dev 10,synth_dev_10@devalign.research,00000000-0000-0000-0000-000000024a1a,Synthetic Task 30,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,11.6,UNAVAILABLE,0.0,60.5,4,1745.0,2.0,3,OVERLOADED,3,45.8,MEDIUM,2,HIGH,3,TODO,3,1,0.3333,76.23,25.43,-50.8,-88.7,33.33,0,0
00000000-0000-0000-0000-000000005a02,Synthetic Dev 23,synth_dev_23@devalign.research,00000000-0000-0000-0000-00000002230a,Synthetic Task 28,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,1.1,AVAILABLE,1.0,70.7,4,0.0,40.0,0,AVAILABLE,0,45.0,LOW,1,HIGH,3,TODO,1,0,0.0,63.1,0.0,-63.1,-63.1,0.0,0,0
00000000-0000-0000-0000-00000000755a,Synthetic Dev 30,synth_dev_30@devalign.research,00000000-0000-0000-0000-000000004e4a,Synthetic Task 4,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,6.9,PARTIAL,0.5,84.1,4,166.0,20.0,4,OVERLOADED,3,37.8,HIGH,3,HIGH,3,TODO,1,1,1.0,59.2,83.2,24.0,24.0,100.0,0,0
00000000-0000-0000-0000-000000007172,Synthetic Dev 29,synth_dev_29@devalign.research,00000000-0000-0000-0000-00000001119a,Synthetic Task 14,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,13.6,UNAVAILABLE,0.0,81.5,3,785.0,2.0,2,OVERLOADED,3,52.5,HIGH,3,CRITICAL,4,TODO,4,0,0.0,68.72,0.0,-68.72,-72.1,0.0,0,0
00000000-0000-0000-0000-0000000065ba,Synthetic Dev 26,synth_dev_26@devalign.research,00000000-0000-0000-0000-000000017342,Synthetic Task 19,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,9.8,PARTIAL,0.5,72.2,3,146.5,20.0,4,OVERLOADED,3,17.1,HIGH,3,LOW,1,TODO,3,1,0.3333,82.57,22.57,-60.0,-89.1,28.07,0,0
00000000-0000-0000-0000-0000000088e2,Synthetic Dev 35,synth_dev_35@devalign.research,00000000-0000-0000-0000-000000012522,Synthetic Task 15,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,6.4,PARTIAL,0.5,78.3,6,81.5,20.0,3,HIGH,2,36.0,LOW,1,MEDIUM,2,TODO,2,2,1.0,65.8,52.35,-13.45,-13.6,79.52,0,1
00000000-0000-0000-0000-00000000aff2,Synthetic Dev 45,synth_dev_45@devalign.research,00000000-0000-0000-0000-000000004e4a,Synthetic Task 4,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,7.4,PARTIAL,0.5,77.8,7,179.5,20.0,3,OVERLOADED,3,37.8,HIGH,3,HIGH,3,TODO,1,1,1.0,59.2,44.1,-15.1,-15.1,74.49,0,0
00000000-0000-0000-0000-000000006d8a,Synthetic Dev 28,synth_dev_28@devalign.research,00000000-0000-0000-0000-00000001119a,Synthetic Task 14,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,13.9,UNAVAILABLE,0.0,81.8,5,0.0,2.0,0,AVAILABLE,0,52.5,HIGH,3,CRITICAL,4,TODO,4,2,0.5,68.72,37.12,-31.6,-71.7,50.0,0,0
00000000-0000-0000-0000-000000000be2,Synthetic Dev 3,synth_dev_3@devalign.research,00000000-0000-0000-0000-0000000186ca,Synthetic Task 20,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,9.3,PARTIAL,0.5,89.7,6,131.5,20.0,3,OVERLOADED,3,13.3,LOW,1,CRITICAL,4,TODO,3,1,0.3333,69.5,24.33,-45.17,-81.8,33.33,0,0
00000000-0000-0000-0000-000000001f6a,Synthetic Dev 8,synth_dev_8@devalign.research,00000000-0000-0000-0000-000000023692,Synthetic Task 29,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,7.1,AVAILABLE,1.0,96.0,4,59.0,40.0,2,BALANCED,1,15.2,MEDIUM,2,MEDIUM,2,TODO,3,2,0.6667,75.5,37.13,-38.37,-60.3,44.67,0,0
00000000-0000-0000-0000-000000009c6a,Synthetic Dev 40,synth_dev_40@devalign.research,00000000-0000-0000-0000-0000000138aa,Synthetic Task 16,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,9.3,UNAVAILABLE,0.0,87.2,4,0.0,2.0,0,AVAILABLE,0,59.4,MEDIUM,2,CRITICAL,4,TODO,2,1,0.5,71.8,27.2,-44.6,-55.0,30.7,0,0
00000000-0000-0000-0000-0000000007fa,Synthetic Dev 2,synth_dev_2@devalign.research,00000000-0000-0000-0000-000000015fba,Synthetic Task 18,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,0.9,UNAVAILABLE,0.0,63.6,6,1585.0,2.0,4,OVERLOADED,3,23.0,MEDIUM,2,HIGH,3,TODO,4,2,0.5,75.42,21.98,-53.45,-85.5,30.65,0,0
00000000-0000-0000-0000-0000000036da,Synthetic Dev 14,synth_dev_14@devalign.research,00000000-0000-0000-0000-00000000755a,Synthetic Task 6,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,7.0,UNAVAILABLE,0.0,73.1,3,825.0,2.0,2,OVERLOADED,3,39.5,LOW,1,CRITICAL,4,TODO,4,2,0.5,71.9,29.4,-42.5,-84.3,35.84,0,0
00000000-0000-0000-0000-0000000061d2,Synthetic Dev 25,synth_dev_25@devalign.research,00000000-0000-0000-0000-000000015fba,Synthetic Task 18,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,2.8,PARTIAL,0.5,85.2,6,166.5,20.0,3,OVERLOADED,3,23.0,MEDIUM,2,HIGH,3,TODO,4,3,0.75,75.42,40.73,-34.7,-85.5,54.2,0,0
00000000-0000-0000-0000-000000003ac2,Synthetic Dev 15,synth_dev_15@devalign.research,00000000-0000-0000-0000-00000001fbfa,Synthetic Task 26,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,13.9,AVAILABLE,1.0,91.5,6,19.5,40.0,1,AVAILABLE,0,16.3,LOW,1,HIGH,3,TODO,2,1,0.5,77.95,28.75,-49.2,-78.8,37.29,0,0
00000000-0000-0000-0000-00000000aff2,Synthetic Dev 45,synth_dev_45@devalign.research,00000000-0000-0000-0000-00000000ea8a,Synthetic Task 12,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,7.4,PARTIAL,0.5,77.8,7,179.5,20.0,3,OVERLOADED,3,32.5,HIGH,3,HIGH,3,TODO,3,3,1.0,65.7,53.1,-12.6,-34.3,72.25,0,0
00000000-0000-0000-0000-000000005232,Synthetic Dev 21,synth_dev_21@devalign.research,00000000-0000-0000-0000-000000024a1a,Synthetic Task 30,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,9.7,UNAVAILABLE,0.0,66.4,3,1015.0,2.0,3,OVERLOADED,3,45.8,MEDIUM,2,HIGH,3,TODO,3,1,0.3333,76.23,10.97,-65.27,-88.7,19.72,0,0
00000000-0000-0000-0000-000000003eaa,Synthetic Dev 16,synth_dev_16@devalign.research,00000000-0000-0000-0000-000000003ac2,Synthetic Task 3,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,10.1,UNAVAILABLE,0.0,75.9,3,355.0,2.0,1,OVERLOADED,3,28.6,HIGH,3,HIGH,3,TODO,4,1,0.25,74.65,19.65,-55.0,-85.6,25.0,0,0
00000000-0000-0000-0000-00000000c37a,Synthetic Dev 50,synth_dev_50@devalign.research,00000000-0000-0000-0000-000000014c32,Synthetic Task 17,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,1.7,UNAVAILABLE,0.0,65.3,3,1105.0,2.0,4,OVERLOADED,3,53.0,MEDIUM,2,LOW,1,TODO,4,2,0.5,69.43,30.25,-39.18,-78.9,39.76,0,0
00000000-0000-0000-0000-0000000084fa,Synthetic Dev 34,synth_dev_34@devalign.research,00000000-0000-0000-0000-000000014c32,Synthetic Task 17,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,7.5,UNAVAILABLE,0.0,65.3,5,830.0,2.0,3,OVERLOADED,3,53.0,MEDIUM,2,LOW,1,TODO,4,1,0.25,69.43,10.97,-58.45,-78.9,16.53,0,0
00000000-0000-0000-0000-000000002f0a,Synthetic Dev 12,synth_dev_12@devalign.research,00000000-0000-0000-0000-000000024a1a,Synthetic Task 30,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,13.0,AVAILABLE,1.0,58.0,6,17.2,40.0,1,AVAILABLE,0,45.8,MEDIUM,2,HIGH,3,TODO,3,0,0.0,76.23,0.0,-76.23,-88.7,0.0,0,0
00000000-0000-0000-0000-000000000be2,Synthetic Dev 3,synth_dev_3@devalign.research,00000000-0000-0000-0000-00000000c37a,Synthetic Task 10,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,9.3,PARTIAL,0.5,89.7,6,131.5,20.0,3,OVERLOADED,3,21.4,HIGH,3,MEDIUM,2,TODO,1,1,1.0,66.3,53.5,-12.8,-12.8,80.69,0,0
00000000-0000-0000-0000-0000000084fa,Synthetic Dev 34,synth_dev_34@devalign.research,00000000-0000-0000-0000-000000019a52,Synthetic Task 21,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,7.5,UNAVAILABLE,0.0,65.3,5,830.0,2.0,3,OVERLOADED,3,33.7,LOW,1,MEDIUM,2,TODO,2,1,0.5,69.0,19.95,-49.05,-84.8,37.5,0,0
00000000-0000-0000-0000-000000008112,Synthetic Dev 33,synth_dev_33@devalign.research,00000000-0000-0000-0000-000000017342,Synthetic Task 19,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,10.2,PARTIAL,0.5,97.5,6,144.5,20.0,4,OVERLOADED,3,17.1,HIGH,3,LOW,1,TODO,3,2,0.6667,82.57,44.1,-38.47,-80.4,52.67,0,0
00000000-0000-0000-0000-0000000013b2,Synthetic Dev 5,synth_dev_5@devalign.research,00000000-0000-0000-0000-000000009c6a,Synthetic Task 8,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,4.0,UNAVAILABLE,0.0,74.9,7,1195.0,2.0,2,OVERLOADED,3,40.8,HIGH,3,LOW,1,TODO,4,2,0.5,75.05,34.67,-40.38,-80.4,40.8,0,0
00000000-0000-0000-0000-0000000013b2,Synthetic Dev 5,synth_dev_5@devalign.research,00000000-0000-0000-0000-00000000755a,Synthetic Task 6,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,4.0,UNAVAILABLE,0.0,74.9,7,1195.0,2.0,2,OVERLOADED,3,39.5,LOW,1,CRITICAL,4,TODO,4,4,1.0,71.9,57.15,-14.75,-40.6,73.15,0,0
00000000-0000-0000-0000-00000000467a,Synthetic Dev 18,synth_dev_18@devalign.research,00000000-0000-0000-0000-00000000c37a,Synthetic Task 10,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,4.1,UNAVAILABLE,0.0,80.6,7,1115.0,2.0,4,OVERLOADED,3,21.4,HIGH,3,MEDIUM,2,TODO,1,1,1.0,66.3,38.5,-27.8,-27.8,58.07,0,0
00000000-0000-0000-0000-00000000b7c2,Synthetic Dev 47,synth_dev_47@devalign.research,00000000-0000-0000-0000-000000020f82,Synthetic Task 27,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,4.5,AVAILABLE,1.0,96.9,4,70.5,40.0,4,BALANCED,1,39.2,HIGH,3,MEDIUM,2,TODO,1,1,1.0,81.5,92.8,11.3,11.3,100.0,0,1
00000000-0000-0000-0000-0000000032f2,Synthetic Dev 13,synth_dev_13@devalign.research,00000000-0000-0000-0000-000000009c6a,Synthetic Task 8,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,6.5,PARTIAL,0.5,92.1,3,0.0,20.0,0,AVAILABLE,0,40.8,HIGH,3,LOW,1,TODO,4,2,0.5,75.05,29.77,-45.27,-80.4,39.38,0,0
00000000-0000-0000-0000-000000006d8a,Synthetic Dev 28,synth_dev_28@devalign.research,00000000-0000-0000-0000-00000000c37a,Synthetic Task 10,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,13.9,UNAVAILABLE,0.0,81.8,5,0.0,2.0,0,AVAILABLE,0,21.4,HIGH,3,MEDIUM,2,TODO,1,1,1.0,66.3,75.3,9.0,9.0,100.0,0,0
00000000-0000-0000-0000-0000000061d2,Synthetic Dev 25,synth_dev_25@devalign.research,00000000-0000-0000-0000-00000001e872,Synthetic Task 25,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,2.8,PARTIAL,0.5,85.2,6,166.5,20.0,3,OVERLOADED,3,5.2,MEDIUM,2,HIGH,3,TODO,4,1,0.25,82.55,18.23,-64.32,-86.1,22.5,0,0
00000000-0000-0000-0000-0000000007fa,Synthetic Dev 2,synth_dev_2@devalign.research,00000000-0000-0000-0000-00000001e872,Synthetic Task 25,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,0.9,UNAVAILABLE,0.0,63.6,6,1585.0,2.0,4,OVERLOADED,3,5.2,MEDIUM,2,HIGH,3,TODO,4,3,0.75,82.55,46.1,-36.45,-86.1,53.64,0,0
00000000-0000-0000-0000-00000000a052,Synthetic Dev 41,synth_dev_41@devalign.research,00000000-0000-0000-0000-00000001119a,Synthetic Task 14,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,1.6,AVAILABLE,1.0,84.7,5,14.3,40.0,1,AVAILABLE,0,52.5,HIGH,3,CRITICAL,4,TODO,4,1,0.25,68.72,13.05,-55.67,-72.1,20.75,0,0
00000000-0000-0000-0000-000000004e4a,Synthetic Dev 20,synth_dev_20@devalign.research,00000000-0000-0000-0000-00000000273a,Synthetic Task 2,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,4.8,UNAVAILABLE,0.0,83.5,3,345.0,2.0,1,OVERLOADED,3,54.9,HIGH,3,MEDIUM,2,TODO,2,0,0.0,59.45,0.0,-59.45,-62.3,0.0,0,0
00000000-0000-0000-0000-00000000a052,Synthetic Dev 41,synth_dev_41@devalign.research,00000000-0000-0000-0000-00000001adda,Synthetic Task 22,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,1.6,AVAILABLE,1.0,84.7,5,14.3,40.0,1,AVAILABLE,0,31.9,HIGH,3,MEDIUM,2,TODO,2,0,0.0,71.95,0.0,-71.95,-75.5,0.0,0,0
00000000-0000-0000-0000-00000000b3da,Synthetic Dev 46,synth_dev_46@devalign.research,00000000-0000-0000-0000-000000015fba,Synthetic Task 18,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,4.5,PARTIAL,0.5,80.4,3,183.5,20.0,4,OVERLOADED,3,23.0,MEDIUM,2,HIGH,3,TODO,4,0,0.0,75.42,0.0,-75.42,-85.5,0.0,0,0
00000000-0000-0000-0000-000000008cca,Synthetic Dev 36,synth_dev_36@devalign.research,00000000-0000-0000-0000-000000024a1a,Synthetic Task 30,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,13.5,UNAVAILABLE,0.0,76.0,3,805.0,2.0,2,OVERLOADED,3,45.8,MEDIUM,2,HIGH,3,TODO,3,1,0.3333,76.23,29.93,-46.3,-88.7,33.33,0,0
00000000-0000-0000-0000-00000000561a,Synthetic Dev 22,synth_dev_22@devalign.research,00000000-0000-0000-0000-00000000ea8a,Synthetic Task 12,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,2.8,PARTIAL,0.5,74.0,3,134.0,20.0,3,OVERLOADED,3,32.5,HIGH,3,HIGH,3,TODO,3,0,0.0,65.7,0.0,-65.7,-72.1,0.0,0,0
00000000-0000-0000-0000-0000000007fa,Synthetic Dev 2,synth_dev_2@devalign.research,00000000-0000-0000-0000-00000001fbfa,Synthetic Task 26,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,0.9,UNAVAILABLE,0.0,63.6,6,1585.0,2.0,4,OVERLOADED,3,16.3,LOW,1,HIGH,3,TODO,2,2,1.0,77.95,46.1,-31.85,-38.7,59.23,1,0
00000000-0000-0000-0000-000000007d2a,Synthetic Dev 32,synth_dev_32@devalign.research,00000000-0000-0000-0000-000000020f82,Synthetic Task 27,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,10.0,AVAILABLE,1.0,55.2,4,0.0,40.0,0,AVAILABLE,0,39.2,HIGH,3,MEDIUM,2,TODO,1,0,0.0,81.5,0.0,-81.5,-81.5,0.0,0,0
00000000-0000-0000-0000-0000000065ba,Synthetic Dev 26,synth_dev_26@devalign.research,00000000-0000-0000-0000-0000000088e2,Synthetic Task 7,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,9.8,PARTIAL,0.5,72.2,3,146.5,20.0,4,OVERLOADED,3,20.1,HIGH,3,CRITICAL,4,TODO,4,0,0.0,70.12,0.0,-70.12,-88.8,0.0,0,0
00000000-0000-0000-0000-000000005232,Synthetic Dev 21,synth_dev_21@devalign.research,00000000-0000-0000-0000-000000017342,Synthetic Task 19,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,9.7,UNAVAILABLE,0.0,66.4,3,1015.0,2.0,3,OVERLOADED,3,17.1,HIGH,3,LOW,1,TODO,3,2,0.6667,82.57,28.2,-54.37,-89.1,35.68,0,0
00000000-0000-0000-0000-000000007942,Synthetic Dev 31,synth_dev_31@devalign.research,00000000-0000-0000-0000-000000009c6a,Synthetic Task 8,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,2.6,AVAILABLE,1.0,57.0,3,69.5,40.0,3,BALANCED,1,40.8,HIGH,3,LOW,1,TODO,4,2,0.5,75.05,27.75,-47.3,-80.4,39.98,0,0
00000000-0000-0000-0000-000000009c6a,Synthetic Dev 40,synth_dev_40@devalign.research,00000000-0000-0000-0000-00000000d702,Synthetic Task 11,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,9.3,UNAVAILABLE,0.0,87.2,4,0.0,2.0,0,AVAILABLE,0,29.8,LOW,1,LOW,1,TODO,1,1,1.0,69.9,91.2,21.3,21.3,100.0,1,0
00000000-0000-0000-0000-00000000bf92,Synthetic Dev 49,synth_dev_49@devalign.research,00000000-0000-0000-0000-00000001fbfa,Synthetic Task 26,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,2.2,AVAILABLE,1.0,87.9,7,91.8,40.0,4,HIGH,2,16.3,LOW,1,HIGH,3,TODO,2,1,0.5,77.95,39.05,-38.9,-78.8,50.0,0,0
00000000-0000-0000-0000-00000000949a,Synthetic Dev 38,synth_dev_38@devalign.research,00000000-0000-0000-0000-000000023692,Synthetic Task 29,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,3.6,PARTIAL,0.5,69.1,6,104.0,20.0,3,OVERLOADED,3,15.2,MEDIUM,2,MEDIUM,2,TODO,3,2,0.6667,75.5,22.0,-53.5,-83.2,31.43,0,0
00000000-0000-0000-0000-0000000065ba,Synthetic Dev 26,synth_dev_26@devalign.research,00000000-0000-0000-0000-000000003ac2,Synthetic Task 3,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,9.8,PARTIAL,0.5,72.2,3,146.5,20.0,4,OVERLOADED,3,28.6,HIGH,3,HIGH,3,TODO,4,1,0.25,74.65,23.48,-51.17,-85.6,25.0,0,0
00000000-0000-0000-0000-000000000be2,Synthetic Dev 3,synth_dev_3@devalign.research,00000000-0000-0000-0000-000000024a1a,Synthetic Task 30,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,9.3,PARTIAL,0.5,89.7,6,131.5,20.0,3,OVERLOADED,3,45.8,MEDIUM,2,HIGH,3,TODO,3,2,0.6667,76.23,55.93,-20.3,-84.4,63.47,0,0
00000000-0000-0000-0000-000000000412,Synthetic Dev 1,synth_dev_1@devalign.research,00000000-0000-0000-0000-0000000061d2,Synthetic Task 5,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,2.1,UNAVAILABLE,0.0,86.9,3,330.0,2.0,1,OVERLOADED,3,60.0,HIGH,3,LOW,1,TODO,3,0,0.0,77.17,0.0,-77.17,-86.6,0.0,0,0
00000000-0000-0000-0000-000000001f6a,Synthetic Dev 8,synth_dev_8@devalign.research,00000000-0000-0000-0000-000000017342,Synthetic Task 19,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,7.1,AVAILABLE,1.0,96.0,4,59.0,40.0,2,BALANCED,1,17.1,HIGH,3,LOW,1,TODO,3,2,0.6667,82.57,49.73,-32.83,-89.1,62.19,0,0
00000000-0000-0000-0000-00000000bbaa,Synthetic Dev 48,synth_dev_48@devalign.research,00000000-0000-0000-0000-000000004e4a,Synthetic Task 4,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,14.1,PARTIAL,0.5,75.5,3,0.0,20.0,0,AVAILABLE,0,37.8,HIGH,3,HIGH,3,TODO,1,0,0.0,59.2,0.0,-59.2,-59.2,0.0,0,0
00000000-0000-0000-0000-00000000b3da,Synthetic Dev 46,synth_dev_46@devalign.research,00000000-0000-0000-0000-000000014c32,Synthetic Task 17,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,4.5,PARTIAL,0.5,80.4,3,183.5,20.0,4,OVERLOADED,3,53.0,MEDIUM,2,LOW,1,TODO,4,0,0.0,69.43,0.0,-69.43,-78.9,0.0,0,0
00000000-0000-0000-0000-00000000bbaa,Synthetic Dev 48,synth_dev_48@devalign.research,00000000-0000-0000-0000-000000015fba,Synthetic Task 18,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,14.1,PARTIAL,0.5,75.5,3,0.0,20.0,0,AVAILABLE,0,23.0,MEDIUM,2,HIGH,3,TODO,4,1,0.25,75.42,12.43,-63.0,-85.5,17.35,0,0
00000000-0000-0000-0000-000000000412,Synthetic Dev 1,synth_dev_1@devalign.research,00000000-0000-0000-0000-00000001d4ea,Synthetic Task 24,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,2.1,UNAVAILABLE,0.0,86.9,3,330.0,2.0,1,OVERLOADED,3,29.6,MEDIUM,2,HIGH,3,TODO,3,1,0.3333,61.33,15.03,-46.3,-64.4,23.02,0,0
00000000-0000-0000-0000-00000000b3da,Synthetic Dev 46,synth_dev_46@devalign.research,00000000-0000-0000-0000-0000000138aa,Synthetic Task 16,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,4.5,PARTIAL,0.5,80.4,3,183.5,20.0,4,OVERLOADED,3,59.4,MEDIUM,2,CRITICAL,4,TODO,2,0,0.0,71.8,0.0,-71.8,-88.6,0.0,0,0
00000000-0000-0000-0000-00000000a822,Synthetic Dev 43,synth_dev_43@devalign.research,00000000-0000-0000-0000-00000000c37a,Synthetic Task 10,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,13.3,PARTIAL,0.5,65.5,6,135.0,20.0,3,OVERLOADED,3,21.4,HIGH,3,MEDIUM,2,TODO,1,0,0.0,66.3,0.0,-66.3,-66.3,0.0,0,0
00000000-0000-0000-0000-000000000fca,Synthetic Dev 4,synth_dev_4@devalign.research,00000000-0000-0000-0000-000000003ac2,Synthetic Task 3,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,12.9,AVAILABLE,1.0,92.3,5,52.0,40.0,3,BALANCED,1,28.6,HIGH,3,HIGH,3,TODO,4,1,0.25,74.65,10.28,-64.38,-73.9,12.0,0,0
00000000-0000-0000-0000-000000009882,Synthetic Dev 39,synth_dev_39@devalign.research,00000000-0000-0000-0000-000000024a1a,Synthetic Task 30,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,14.3,AVAILABLE,1.0,63.6,4,0.0,40.0,0,AVAILABLE,0,45.8,MEDIUM,2,HIGH,3,TODO,3,2,0.6667,76.23,35.63,-40.6,-84.4,50.62,0,0
00000000-0000-0000-0000-0000000088e2,Synthetic Dev 35,synth_dev_35@devalign.research,00000000-0000-0000-0000-00000001e872,Synthetic Task 25,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,6.4,PARTIAL,0.5,78.3,6,81.5,20.0,3,HIGH,2,5.2,MEDIUM,2,HIGH,3,TODO,4,3,0.75,82.55,52.08,-30.47,-79.8,60.47,0,0
00000000-0000-0000-0000-000000007172,Synthetic Dev 29,synth_dev_29@devalign.research,00000000-0000-0000-0000-00000001adda,Synthetic Task 22,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,13.6,UNAVAILABLE,0.0,81.5,3,785.0,2.0,2,OVERLOADED,3,31.9,HIGH,3,MEDIUM,2,TODO,2,1,0.5,71.95,36.3,-35.65,-68.4,48.08,0,0
00000000-0000-0000-0000-000000006d8a,Synthetic Dev 28,synth_dev_28@devalign.research,00000000-0000-0000-0000-000000017342,Synthetic Task 19,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,13.9,UNAVAILABLE,0.0,81.8,5,0.0,2.0,0,AVAILABLE,0,17.1,HIGH,3,LOW,1,TODO,3,2,0.6667,82.57,32.37,-50.2,-80.4,38.54,0,0
00000000-0000-0000-0000-000000002f0a,Synthetic Dev 12,synth_dev_12@devalign.research,00000000-0000-0000-0000-00000000aff2,Synthetic Task 9,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,13.0,AVAILABLE,1.0,58.0,6,17.2,40.0,1,AVAILABLE,0,34.8,LOW,1,HIGH,3,TODO,3,0,0.0,69.47,0.0,-69.47,-82.0,0.0,0,0
00000000-0000-0000-0000-000000002352,Synthetic Dev 9,synth_dev_9@devalign.research,00000000-0000-0000-0000-0000000186ca,Synthetic Task 20,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,14.3,UNAVAILABLE,0.0,94.7,6,0.0,2.0,0,AVAILABLE,0,13.3,LOW,1,CRITICAL,4,TODO,3,2,0.6667,69.5,41.8,-27.7,-61.7,47.11,0,0
00000000-0000-0000-0000-000000002352,Synthetic Dev 9,synth_dev_9@devalign.research,00000000-0000-0000-0000-00000001c162,Synthetic Task 23,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,14.3,UNAVAILABLE,0.0,94.7,6,0.0,2.0,0,AVAILABLE,0,54.3,HIGH,3,LOW,1,TODO,4,3,0.75,70.15,32.48,-37.67,-67.7,45.65,0,0
00000000-0000-0000-0000-0000000090b2,Synthetic Dev 37,synth_dev_37@devalign.research,00000000-0000-0000-0000-0000000138aa,Synthetic Task 16,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,8.2,UNAVAILABLE,0.0,94.0,3,1790.0,2.0,4,OVERLOADED,3,59.4,MEDIUM,2,CRITICAL,4,TODO,2,0,0.0,71.8,0.0,-71.8,-88.6,0.0,0,0
00000000-0000-0000-0000-00000000b7c2,Synthetic Dev 47,synth_dev_47@devalign.research,00000000-0000-0000-0000-000000015fba,Synthetic Task 18,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,4.5,AVAILABLE,1.0,96.9,4,70.5,40.0,4,BALANCED,1,23.0,MEDIUM,2,HIGH,3,TODO,4,1,0.25,75.42,15.28,-60.15,-85.5,20.34,0,0
